time,open,high,low,close,px_volume,px_svp_poc,px_svp_formed,px_svp_swept
1788144000,4408.23,4408.23,4402.11,4403.15,3386,4585.019,0,0
1788144300,4403.14,4406.95,4396.52,4401.59,3239,4585.019,0,0
1788144600,4401.59,4417.3,4399.55,4416.83,3313,4585.019,0,0
1788144900,4416.81,4422.98,4416.38,4422.92,2981,4585.019,0,0
1788145200,4422.9,4427.02,4421.8,4422.44,3009,4585.019,0,0
1788145500,4422.43,4426.61,4421.99,4425.55,2787,4585.019,0,0
1788145800,4425.53,4428.31,4424.39,4428.25,2482,4585.019,0,0
1788146100,4428.25,4432.55,4427.88,4427.97,2823,4585.019,0,0
1788146400,4427.98,4434.05,4427.65,4430.91,2481,4585.019,0,0
1788146700,4430.91,4431.87,4426.4,4427.78,2655,4585.019,0,0
1788147000,4427.77,4427.81,4423.47,4423.57,2241,4585.019,0,0
1788147300,4423.59,4425.24,4419.9,4420.74,2293,4585.019,0,0
1788147600,4420.74,4424.14,4420.41,4422.98,2070,4585.019,0,0
1788147900,4422.98,4425.22,4422.8,4424.01,1900,4585.019,0,0
1788148200,4424.02,4426.99,4423.9,4424.35,1818,4585.019,0,0
1788148500,4424.35,4424.66,4421.56,4422.58,1843,4585.019,0,0
1788148800,4422.61,4422.85,4418.58,4418.58,1913,4585.019,0,0
1788149100,4418.58,4419.06,4416.99,4418.4,1842,4585.019,0,0
1788149400,4418.41,4422.63,4417.15,4421.3,1888,4585.019,0,0
1788149700,4421.31,4421.65,4418.14,4418.44,1875,4585.019,0,0
1788150000,4418.42,4419.52,4416.02,4418.18,2041,4585.019,0,0
1788150300,4418.24,4420.65,4415.93,4415.99,1795,4585.019,0,0
1788150600,4415.99,4416.56,4413.05,4416.41,1893,4585.019,0,0
1788150900,4416.56,4422,4416.03,4420.46,2179,4585.019,0,0
1788151200,4420.45,4420.54,4417.19,4420.24,2037,4585.019,0,0
1788151500,4420.25,4421.55,4419.13,4419.32,1924,4585.019,0,0
1788151800,4419.32,4421.17,4418.85,4420.67,1747,4585.019,0,0
1788152100,4420.71,4424.99,4419.33,4424.58,2095,4585.019,0,0
1788152400,4424.58,4427.14,4422.37,4423.83,2303,4585.019,0,0
1788152700,4423.83,4424.02,4419.29,4420.32,2155,4585.019,0,0
1788153000,4420.34,4425.42,4419.65,4422.81,2261,4585.019,0,0
1788153300,4422.83,4428.08,4422.13,4428.03,2280,4585.019,0,0
1788153600,4427.99,4434.65,4427.96,4434.03,2516,4585.019,0,0
1788153900,4434.02,4440.87,4432.76,4440.35,2504,4585.019,0,0
1788154200,4440.34,4442.19,4430.61,4433.12,3389,4585.019,0,0
1788154500,4433.12,4436.82,4432.08,4434.35,2948,4585.019,0,0
1788154800,4434.33,4439.12,4432.86,4437.67,2885,4585.019,0,0
1788155100,4437.66,4441.46,4435.26,4435.54,2851,4585.019,0,0
1788155400,4435.56,4439.59,4434.2,4437.25,2812,4585.019,0,0
1788155700,4437.24,4443.85,4435.4,4442.98,2690,4585.019,0,0
1788156000,4442.96,4443.12,4432.96,4433.32,3028,4585.019,0,0
1788156300,4433.32,4433.33,4429.4,4432.23,2871,4585.019,0,0
1788156600,4432.21,4435.46,4432,4432.25,2615,4585.019,0,0
1788156900,4432.23,4438.38,4431.41,4438.05,2782,4585.019,0,0
1788157200,4438.04,4439.08,4434.78,4437.79,2777,4585.019,0,0
1788157500,4437.77,4438.15,4434.57,4435.96,2397,4585.019,0,0
1788157800,4435.97,4437.01,4431.34,4434.18,2622,4585.019,0,0
1788158100,4434.22,4440.91,4433.89,4440.44,2408,4585.019,0,0
1788158400,4440.45,4441.2,4438.86,4439.43,2126,4585.019,0,0
1788158700,4439.56,4442.62,4439.03,4441.76,2371,4585.019,0,0
1788159000,4441.76,4441.77,4437.38,4440.18,2442,4585.019,0,0
1788159300,4440.18,4440.19,4436.68,4439.39,2545,4585.019,0,0
1788159600,4439.38,4440.43,4437,4439.56,2573,4585.019,0,0
1788159900,4439.57,4441.84,4436.81,4437.84,2309,4585.019,0,0
1788160200,4437.82,4439.92,4435.65,4436.1,2083,4585.019,0,0
1788160500,4436.11,4441.15,4435.19,4439.07,2312,4585.019,0,0
1788160800,4439.08,4445.74,4438.49,4445.1,2507,4585.019,0,0
1788161100,4445.16,4448.28,4443.69,4443.97,2296,4585.019,0,0
1788161400,4443.99,4446.6,4441.28,4444.26,2427,4585.019,0,0
1788161700,4444.24,4444.85,4441.94,4443.36,2118,4585.019,0,0
1788162000,4443.36,4447.19,4441.44,4446.57,2077,4585.019,0,0
1788162300,4446.57,4447.81,4443.31,4444.59,2012,4585.019,0,0
1788162600,4444.56,4444.67,4442.07,4444.14,1973,4585.019,0,0
1788162900,4444.13,4445.06,4440.94,4443.31,2173,4585.019,0,0
1788163200,4443.31,4449.54,4443,4448.45,2750,4585.019,0,0
1788163500,4448.45,4448.77,4442.01,4442.85,2216,4585.019,0,0
1788163800,4442.85,4442.9,4437.06,4438.82,2226,4585.019,0,0
1788164100,4438.85,4440.39,4436.16,4439.81,2291,4585.019,0,0
1788164400,4439.78,4440.23,4437.48,4437.55,2178,4585.019,0,0
1788164700,4437.54,4441.38,4437.54,4440.23,2225,4585.019,0,0
1788165000,4440.21,4440.33,4435.98,4436.01,2208,4585.019,0,0
1788165300,4436.02,4438.26,4435.38,4436.74,2045,4585.019,0,0
1788165600,4436.74,4437.37,4434.48,4435.47,2072,4585.019,0,0
1788165900,4435.47,4436.79,4434.42,4436.43,1946,4585.019,0,0
1788166200,4436.42,4437.02,4433.88,4434.2,1914,4585.019,0,0
1788166500,4434.19,4436.16,4434.16,4435.63,1876,4585.019,0,0
1788166800,4435.64,4438.95,4435.64,4438.87,2091,4439.5949,1,0
1788167100,4438.88,4441.31,4436.53,4436.72,2037,4439.5949,0,1
1788167400,4436.76,4443.02,4435.86,4442.92,2226,4439.5949,0,1
1788167700,4442.93,4444.24,4440.81,4441.13,1904,4439.5949,0,1
1788168000,4441.12,4441.4,4438.79,4439.51,1955,4439.5949,0,1
1788168300,4439.49,4439.87,4438.06,4439.19,1768,4439.5949,0,1
1788168600,4439.21,4444.36,4439.08,4444.28,1875,4439.5949,0,1
1788168900,4444.28,4444.7,4441.56,4441.67,1612,4439.5949,0,1
1788169200,4441.66,4443.44,4440.88,4443.06,1573,4439.5949,0,1
1788169500,4443.06,4444.92,4442.58,4443.01,1863,4439.5949,0,1
1788169800,4443.02,4444.32,4440.97,4443.71,1859,4439.5949,0,1
1788170100,4443.71,4445.5,4442.52,4445.34,1777,4439.5949,0,1
1788170400,4445.4,4447.77,4444.87,4447.7,2164,4439.5949,0,1
1788170700,4447.71,4453.76,4447.22,4448.29,2457,4439.5949,0,1
1788171000,4448.28,4451.76,4446.26,4451.66,2350,4439.5949,0,1
1788171300,4451.66,4452.15,4446.47,4448.2,2222,4439.5949,0,1
1788171600,4448.19,4449.82,4447.4,4447.4,1865,4439.5949,0,1
1788171900,4447.41,4448.97,4446.76,4448.47,2108,4439.5949,0,1
1788172200,4448.47,4450.25,4447.68,4448.61,2075,4439.5949,0,1
1788172500,4448.61,4451.29,4447.8,4450.06,1980,4439.5949,0,1
1788172800,4450.07,4451.65,4448.71,4451.01,1943,4439.5949,0,1
1788173100,4451,4451.39,4449.44,4450.87,1821,4439.5949,0,1
1788173400,4450.86,4455.54,4450.55,4453.68,2166,4439.5949,0,1
1788173700,4453.68,4455.61,4453.57,4453.92,2003,4439.5949,0,1
1788174000,4453.92,4456.93,4453.55,4456.14,2292,4439.5949,0,1
1788174300,4456.15,4457.18,4453.21,4456.72,2117,4439.5949,0,1
1788174600,4456.71,4457.63,4453.66,4453.79,1785,4439.5949,0,1
1788174900,4453.8,4457.23,4452.75,4456.55,1965,4439.5949,0,1
1788175200,4456.55,4458.5,4456.17,4458.19,1973,4439.5949,0,1
1788175500,4458.19,4464.08,4457.97,4463.33,2298,4439.5949,0,1
1788175800,4463.31,4463.96,4458.62,4458.62,2365,4439.5949,0,1
1788176100,4458.61,4459.78,4454.82,4455.68,2119,4439.5949,0,1
1788176400,4455.68,4459.47,4453.62,4454.82,2442,4439.5949,0,1
1788176700,4454.86,4455.83,4452.91,4453.3,2110,4439.5949,0,1
1788177000,4453.3,4454.76,4452.61,4452.89,2127,4439.5949,0,1
1788177300,4453.06,4456.31,4453.06,4455.43,2034,4439.5949,0,1
1788177600,4455.43,4459.25,4455,4458.45,2332,4439.5949,0,1
1788177900,4458.44,4460.99,4451.16,4457.06,2657,4439.5949,0,1
1788178200,4457.05,4459.82,4454.93,4457.2,2483,4439.5949,0,1
1788178500,4457.2,4458.78,4455.09,4456.78,2441,4439.5949,0,1
1788178800,4456.83,4457.44,4450.33,4452.75,2563,4439.5949,0,1
1788179100,4452.75,4454.49,4447.34,4447.72,3130,4439.5949,0,1
1788179400,4447.72,4450.01,4445.71,4446.68,2958,4439.5949,0,1
1788179700,4446.7,4447.44,4441.87,4442.11,2897,4439.5949,0,1
1788180000,4442.12,4442.5,4439.12,4440.53,2858,4439.5949,0,1
1788180300,4440.51,4440.51,4435.81,4438.1,2714,4439.5949,0,1
1788180600,4438.02,4441.55,4436.89,4437.1,2568,4439.5949,0,1
1788180900,4437.12,4439.51,4435.45,4435.8,2707,4439.5949,0,1
1788181200,4435.81,4440.07,4433.89,4437.48,3474,4439.5949,0,1
1788181500,4437.49,4445.79,4436.34,4445.02,3085,4439.5949,0,1
1788181800,4445.01,4446.68,4442.85,4446.1,2883,4439.5949,0,1
1788182100,4446.09,4448.32,4441.43,4443.05,2911,4439.5949,0,1
1788182400,4443.03,4443.83,4439.36,4440.98,2759,4439.5949,0,1
1788182700,4440.96,4447.26,4440.6,4445.98,3036,4439.5949,0,1
1788183000,4445.99,4447.35,4437.86,4438.46,3750,4439.5949,0,1
1788183300,4438.43,4443.12,4435.79,4436.8,3725,4439.5949,0,1
1788183600,4436.77,4437.91,4432.04,4433.76,3711,4439.5949,0,1
1788183900,4433.76,4433.76,4424.83,4425.49,3736,4439.5949,0,1
1788184200,4425.52,4429.23,4419.4,4424.52,3637,4439.5949,0,1
1788184500,4424.53,4424.8,4415.76,4418.57,3534,4439.5949,0,1
1788184800,4418.57,4423.75,4416.26,4420.79,3832,4439.5949,0,1
1788185100,4420.8,4427.92,4419.89,4427.15,3623,4439.5949,0,1
1788185400,4427.16,4427.71,4421.22,4427.44,3592,4439.5949,0,1
1788185700,4427.44,4431.07,4424.78,4427.18,3544,4439.5949,0,1
1788186000,4427.15,4427.15,4416.51,4419.02,3537,4439.5949,0,1
1788186300,4419,4423.2,4417.62,4420.26,3492,4439.5949,0,1
1788186600,4420.25,4428.44,4419.28,4424.96,3480,4439.5949,0,1
1788186900,4424.96,4436.54,4424.84,4433.52,3484,4439.5949,0,1
1788187200,4433.51,4435.83,4431.51,4433.01,3280,4439.5949,0,1
1788187500,4433,4435.9,4428.33,4428.74,3313,4439.5949,0,1
1788187800,4428.65,4433.48,4426.12,4432.89,3439,4439.5949,0,1
1788188100,4432.89,4436.22,4431.18,4431.71,3467,4439.5949,0,1
1788188400,4431.68,4436.51,4428.51,4428.67,3475,4439.5949,0,1
1788188700,4428.67,4434.25,4428.21,4433.9,3254,4439.5949,0,1
1788189000,4433.87,4437.68,4431.99,4435.33,3254,4439.5949,0,1
1788189300,4435.34,4437.93,4429.16,4432.28,3226,4439.5949,0,1
1788189600,4432.3,4435.66,4429.54,4433.1,3099,4439.5949,0,1
1788189900,4433.09,4434.59,4430.71,4433.03,3016,4439.5949,0,1
1788190200,4432.99,4434.3,4428.92,4430.29,3338,4439.5949,0,1
1788190500,4430.3,4432.55,4427.22,4429.91,3163,4439.5949,0,1
1788190800,4429.92,4431.48,4426.31,4427.45,2865,4439.5949,0,1
1788191100,4427.47,4433.62,4427.22,4431.57,3035,4439.5949,0,1
1788191400,4431.57,4432.73,4426.96,4428.21,2879,4439.5949,0,1
1788191700,4427.96,4428.97,4424.64,4426.28,3088,4439.5949,0,1
1788192000,4426.25,4432.65,4423.79,4430.4,3147,4439.5949,0,1
1788192300,4430.39,4436.29,4430,4434.33,3029,4439.5949,0,1
1788192600,4434.32,4437.18,4432.87,4434.83,3009,4439.5949,0,1
1788192900,4434.86,4436.87,4434.43,4434.96,2735,4439.5949,0,1
1788193200,4434.94,4436.46,4433.38,4436.03,2821,4439.5949,0,1
1788193500,4436.04,4438.67,4435.2,4438.45,2343,4439.5949,0,1
1788193800,4438.45,4440.28,4435.48,4436.47,2906,4439.5949,0,1
1788194100,4436.48,4436.48,4431.4,4432.17,2893,4439.5949,0,1
1788194400,4432.17,4437.74,4431.44,4435.8,2960,4439.5949,0,1
1788194700,4435.82,4437.01,4432.49,4433.98,2758,4439.5949,0,1
1788195000,4433.97,4437.6,4433.73,4434.15,2607,4439.5949,0,1
1788195300,4434.12,4434.43,4432.35,4433.27,2423,4439.5949,0,1
1788195600,4433.26,4434.61,4431.26,4432.59,2829,4439.5949,0,1
1788195900,4432.61,4433.06,4430.82,4431.68,2700,4439.5949,0,1
1788196200,4431.68,4435.3,4431.56,4433.87,2532,4439.5949,0,1
1788196500,4433.88,4436.35,4432.98,4435.92,2496,4439.5949,0,1
1788196800,4435.94,4437.11,4432.75,4432.88,2700,4439.5949,0,1
1788197100,4432.88,4434.95,4428.78,4430.5,3052,4439.5949,0,1
1788197400,4430.5,4434.74,4429.94,4432.75,2828,4439.5949,0,1
1788197700,4432.75,4435.49,4432.75,4433.56,2661,4439.5949,0,1
1788198000,4433.55,4436.89,4432.92,4436.65,2507,4439.5949,0,1
1788198300,4436.62,4440.09,4435.88,4438.93,2655,4439.5949,0,1
1788198600,4438.93,4440,4437.34,4437.63,2519,4439.5949,0,1
1788198900,4437.63,4438.1,4435.73,4436.58,2360,4439.5949,0,1
1788199200,4436.58,4436.85,4430.88,4432.39,2851,4439.5949,0,1
1788199500,4432.39,4432.9,4431.22,4431.41,2342,4439.5949,0,1
1788199800,4431.41,4433.79,4430.48,4433.78,2380,4439.5949,0,1
1788200100,4433.77,4434.54,4431.72,4432.02,2085,4439.5949,0,1
1788200400,4432.05,4433.31,4431.85,4433.07,2038,4439.5949,0,1
1788200700,4433.07,4433.16,4429.64,4429.81,2714,4439.5949,0,1
1788201000,4429.8,4429.8,4426.28,4427.59,2546,4439.5949,0,1
1788201300,4427.58,4428.79,4426.76,4428.27,2677,4439.5949,0,1
1788201600,4428.28,4430.33,4427.59,4429.29,2602,4439.5949,0,1
1788201900,4429.28,4433.06,4429.22,4432.9,2258,4439.5949,0,1
1788202200,4432.92,4434.66,4432.5,4433.51,2268,4439.5949,0,1
1788202500,4433.54,4433.97,4430.47,4430.94,2489,4439.5949,0,1
1788202800,4430.93,4433.19,4429.22,4430.89,2588,4439.5949,0,1
1788203100,4430.88,4434.77,4430.81,4434.75,2272,4439.5949,0,1
1788203400,4434.8,4435.48,4432.76,4433.81,2246,4439.5949,0,1
1788203700,4433.8,4434.24,4433.37,4433.81,2023,4439.5949,0,1
1788204000,4433.79,4439.64,4432.99,4439.24,2188,4439.5949,0,1
1788204300,4439.27,4442.46,4438.28,4440.53,2539,4439.5949,0,1
1788204600,4440.56,4441.31,4439.56,4440.75,2564,4439.5949,0,1
1788204900,4440.72,4445.41,4440.23,4442.99,2795,4439.5949,0,1
1788205200,4442.99,4443.38,4439.13,4443.04,2598,4439.5949,0,1
1788205500,4443.03,4449.12,4441.6,4448.78,2882,4439.5949,0,1
1788205800,4448.79,4452.93,4447.55,4450.45,3211,4439.5949,0,1
1788206100,4450.45,4453.72,4447.93,4453.59,3396,4439.5949,0,1
1788206400,4453.49,4455.9,4452.69,4452.9,2464,4439.5949,0,1
1788206700,4452.91,4453.45,4451.55,4452.34,1648,4439.5949,0,1
1788207000,4452.34,4452.95,4449.88,4450.2,1353,4439.5949,0,1
1788207300,4450.21,4450.46,4448.95,4449.04,1220,4439.5949,0,1
1788207600,4449.05,4449.08,4446.97,4447.8,1148,4439.5949,0,1
1788207900,4447.85,4448.25,4447.01,4447.31,1034,4439.5949,0,1
1788208200,4447.28,4448.67,4446.81,4448.07,1131,4439.5949,0,1
1788208500,4448.08,4449.34,4447.85,4448.22,760,4439.5949,0,1
1788208800,4448.3,4448.77,4447.5,4448.16,910,4439.5949,0,1
1788209100,4448.17,4448.51,4446.72,4447.19,990,4439.5949,0,1
1788209400,4447.18,4448.34,4446.54,4448.18,1102,4439.5949,0,1
1788209700,4448.17,4448.76,4447.75,4448.44,803,4439.5949,0,1
1788213600,4448.48,4454.62,4447.48,4454.42,1542,4439.5949,0,1
1788213900,4454.4,4455.8,4452.12,4455.64,1314,4439.5949,0,1
1788214200,4455.63,4455.88,4451.73,4451.86,1639,4439.5949,0,1
1788214500,4451.86,4452.2,4450.25,4450.25,1071,4439.5949,0,1
1788214800,4450.25,4450.26,4448.02,4448.06,899,4439.5949,0,1
1788215100,4448.07,4450.61,4447.9,4449.85,1130,4439.5949,0,1
1788215400,4449.84,4451.28,4448.86,4450.32,985,4439.5949,0,1
1788215700,4450.3,4450.3,4448.32,4448.56,996,4439.5949,0,1
1788216000,4448.56,4449.09,4447.39,4447.95,729,4439.5949,0,1
1788216300,4447.95,4448.31,4446.12,4447.09,890,4439.5949,0,1
1788216600,4447.08,4447.51,4445.68,4445.96,947,4439.5949,0,1
1788216900,4445.95,4447.96,4445.93,4447.03,953,4439.5949,0,1
1788217200,4447.09,4447.25,4446.03,4446.09,1188,4439.5949,0,1
1788217500,4446.09,4446.8,4445.77,4446.25,1151,4439.5949,0,1
1788217800,4446.25,4446.74,4443.95,4444.2,1076,4439.5949,0,1
1788218100,4444.2,4444.26,4443.2,4443.34,969,4439.5949,0,1
1788218400,4443.34,4443.56,4441.86,4443.17,1087,4439.5949,0,1
1788218700,4443.18,4444.4,4442.91,4443.38,931,4439.5949,0,1
1788219000,4443.4,4447.99,4443.23,4445.75,1199,4439.5949,0,1
1788219300,4445.75,4446.44,4444.6,4445.03,1032,4439.5949,0,1
1788219600,4444.96,4446.65,4443.28,4445.82,1200,4439.5949,0,1
1788219900,4445.83,4449.61,4445.69,4446.58,2132,4439.5949,0,1
1788220200,4446.57,4451.85,4446.38,4450.87,1560,4439.5949,0,1
1788220500,4450.87,4452.55,4448.72,4452.35,2057,4439.5949,0,1
1788220800,4452.35,4454.29,4446.49,4454.1,3136,4439.5949,0,0
1788221100,4454.11,4456.09,4451.01,4455.37,3150,4439.5949,0,0
1788221400,4455.37,4458.1,4452.86,4455.27,2733,4439.5949,0,0
1788221700,4455.29,4458.21,4452.72,4457.57,2768,4439.5949,0,0
1788222000,4457.58,4461.49,4457.54,4457.94,2493,4439.5949,0,0
1788222300,4457.94,4461.21,4457.02,4460.3,2399,4439.5949,0,0
1788222600,4460.3,4461.04,4456.36,4457.4,2114,4439.5949,0,0
1788222900,4457.4,4457.41,4453.33,4455.17,2140,4439.5949,0,0
1788223200,4455.17,4456.54,4452.09,4453.33,2350,4439.5949,0,0
1788223500,4453.32,4456.93,4452.38,4456,2493,4439.5949,0,0
1788223800,4456,4461.47,4455.47,4457.09,2425,4439.5949,0,0
1788224100,4457.11,4457.35,4451.13,4453.71,2499,4439.5949,0,0
1788224400,4453.72,4456.98,4448.06,4449.87,3776,4439.5949,0,0
1788224700,4449.86,4450.72,4446.65,4447.11,3051,4439.5949,0,0
1788225000,4447.16,4449.05,4445.53,4446.44,3196,4439.5949,0,0
1788225300,4446.46,4447.87,4443.31,4443.44,3123,4439.5949,0,0
1788225600,4443.44,4444.73,4438.76,4440.4,2839,4439.5949,0,1
1788225900,4440.42,4440.68,4437.99,4439.82,2843,4439.5949,0,1
1788226200,4439.82,4442.98,4436.45,4442.93,3093,4439.5949,0,1
1788226500,4442.9,4445.71,4441.13,4444.19,2940,4439.5949,0,1
1788226800,4444.21,4445.78,4440.89,4445.78,2677,4439.5949,0,1
1788227100,4445.7,4446.69,4440.7,4441.14,2793,4439.5949,0,1
1788227400,4441.1,4443.35,4439.48,4441.44,2845,4439.5949,0,1
1788227700,4441.46,4444.57,4440.96,4444.42,2786,4439.5949,0,1
1788228000,4444.42,4446.98,4442.78,4446.98,2876,4439.5949,0,1
1788228300,4447,4448.77,4441.89,4442.02,2842,4439.5949,0,1
1788228600,4442.01,4449.14,4441.93,4445.1,2745,4439.5949,0,1
1788228900,4445.09,4446.9,4444.87,4446.71,1913,4439.5949,0,1
1788229200,4446.72,4448.42,4442.55,4443.06,2036,4439.5949,0,1
1788229500,4443.06,4443.48,4440.43,4440.66,2340,4439.5949,0,1
1788229800,4440.65,4441.12,4435.26,4437.65,3002,4439.5949,0,1
1788230100,4437.67,4437.67,4432.32,4433.54,3163,4439.5949,0,1
1788230400,4433.57,4437.1,4431.67,4431.94,2782,4439.5949,0,1
1788230700,4431.94,4436.21,4427.88,4435.35,3024,4439.5949,0,1
1788231000,4435.29,4440.29,4434.58,4439.45,2512,4439.5949,0,1
1788231300,4439.45,4443.22,4438.71,4443.13,2427,4439.5949,0,1
1788231600,4443.13,4444.14,4439.73,4440.96,2763,4439.5949,0,1
1788231900,4440.96,4442.27,4439.55,4440.82,2292,4439.5949,0,1
1788232200,4440.83,4442.04,4438.6,4439.91,2243,4439.5949,0,1
1788232500,4439.9,4440.42,4436.46,4436.66,2277,4439.5949,0,1
1788232800,4436.79,4436.89,4432.49,4432.88,2696,4439.5949,0,1
1788233100,4432.86,4436.25,4431.84,4434.09,2368,4439.5949,0,1
1788233400,4434.09,4436.75,4433.53,4436.4,2159,4439.5949,0,1
1788233700,4436.43,4437.84,4433.54,4437.67,1998,4439.5949,0,1
1788234000,4437.67,4438.82,4437.28,4438.59,1822,4439.5949,0,1
1788234300,4438.6,4443.01,4438.53,4441.44,1674,4439.5949,0,1
1788234600,4441.44,4443.31,4440.97,4441.9,1648,4439.5949,0,1
1788234900,4441.89,4441.92,4436.73,4436.73,1832,4439.5949,0,1
1788235200,4436.75,4437.76,4435.75,4437.05,1770,4439.5949,0,1
1788235500,4437.05,4437.38,4431.65,4432.08,1818,4439.5949,0,1
1788235800,4432.08,4432.35,4430.23,4431.18,1967,4439.5949,0,1
1788236100,4431.18,4433.79,4429.79,4430.35,1990,4439.5949,0,1
1788236400,4430.34,4432.51,4429.75,4432.15,1400,4439.5949,0,1
1788236700,4432.17,4433.25,4429.66,4429.73,1709,4439.5949,0,1
1788237000,4429.72,4430.32,4428.63,4430.17,1861,4439.5949,0,1
1788237300,4430.17,4430.57,4429.07,4429.78,1699,4439.5949,0,1
1788237600,4429.78,4430.12,4426.66,4427.88,1976,4439.5949,0,1
1788237900,4427.88,4429.47,4425.59,4427.11,1957,4439.5949,0,1
1788238200,4427.12,4429.65,4425.57,4429.23,1846,4439.5949,0,1
1788238500,4429.23,4429.23,4425.58,4426.71,1955,4439.5949,0,1
1788238800,4426.71,4431.49,4426.28,4431.09,2194,4439.5949,0,1
1788239100,4431.09,4432.68,4430.27,4430.86,1657,4439.5949,0,1
1788239400,4430.87,4431.43,4429,4429.44,1849,4439.5949,0,1
1788239700,4429.46,4430.7,4425.53,4425.9,1953,4439.5949,0,1
1788240000,4425.9,4427.87,4425.9,4427.23,1880,4439.5949,0,1
1788240300,4427.22,4428.31,4425.95,4426.91,2122,4439.5949,0,1
1788240600,4426.91,4435.36,4424.02,4435.28,3265,4439.5949,0,1
1788240900,4435.27,4442.91,4433.38,4439.45,2917,4439.5949,0,1
1788241200,4439.45,4443.65,4438.42,4442.79,2970,4439.5949,0,1
1788241500,4442.78,4445.91,4441.26,4445.51,2937,4439.5949,0,1
1788241800,4445.43,4445.52,4441.15,4443.13,2492,4439.5949,0,1
1788242100,4443.13,4446.07,4440.06,4440.18,2621,4439.5949,0,1
1788242400,4440.21,4440.62,4435.56,4436.5,2807,4439.5949,0,1
1788242700,4436.49,4438.68,4435.39,4435.6,2570,4439.5949,0,1
1788243000,4435.59,4436.51,4431.87,4432.97,2631,4439.5949,0,1
1788243300,4432.98,4435.08,4432.65,4434.01,2429,4439.5949,0,1
1788243600,4434.01,4434.79,4431.01,4432.98,2350,4439.5949,0,1
1788243900,4433,4433.4,4427.76,4429.08,2428,4439.5949,0,1
1788244200,4429.07,4430.35,4428.53,4429.48,2359,4439.5949,0,1
1788244500,4429.48,4434.06,4429.45,4433.4,2129,4439.5949,0,1
1788244800,4433.4,4435.26,4432.8,4434.95,2130,4439.5949,0,1
1788245100,4434.97,4435.32,4429.36,4430.07,2310,4439.5949,0,1
1788245400,4430.09,4430.38,4428.27,4430,2058,4439.5949,0,1
1788245700,4430,4431.04,4429.45,4429.64,2143,4439.5949,0,1
1788246000,4429.64,4434.99,4429.52,4434.14,2921,4439.5949,0,1
1788246300,4434.14,4434.36,4429.8,4430.58,2681,4439.5949,0,1
1788246600,4430.68,4433.27,4429.58,4433.16,2636,4439.5949,0,1
1788246900,4433.16,4433.67,4428.68,4429.56,2586,4439.5949,0,1
1788247200,4429.55,4432.47,4426.74,4426.92,2620,4439.5949,0,1
1788247500,4426.96,4429.73,4425.95,4426.19,2652,4439.5949,0,1
1788247800,4426.19,4428.28,4419.3,4425.53,2888,4439.5949,0,1
1788248100,4425.5,4425.79,4413.72,4413.72,3052,4439.5949,0,1
1788248400,4413.24,4421.88,4412.17,4418.24,2904,4439.5949,0,1
1788248700,4418.23,4422.61,4417.03,4422.35,2798,4439.5949,0,1
1788249000,4422.32,4423.31,4418.76,4419.31,2451,4439.5949,0,1
1788249300,4419.29,4422.3,4417.18,4420.2,2632,4439.5949,0,1
1788249600,4420.22,4420.22,4410.49,4411.28,3124,4439.5949,0,1
1788249900,4411.23,4418.67,4394.05,4395.91,3779,4439.5949,0,1
1788250200,4395.94,4406.6,4389.65,4405.55,3601,4439.5949,0,1
1788250500,4405.54,4405.85,4394.83,4395.21,3030,4439.5949,0,1
1788250800,4395.2,4398.39,4384.19,4385.17,3244,4439.5949,0,1
1788251100,4385.17,4387.64,4381.87,4383.11,3371,4439.5949,0,1
1788251400,4383.11,4383.75,4372.83,4374.71,3496,4439.5949,0,1
1788251700,4374.71,4377.11,4370.07,4374.64,3507,4439.5949,0,1
1788252000,4374.65,4381.07,4370.57,4375.72,3382,4439.5949,0,1
1788252300,4375.72,4378.58,4369.41,4377.12,3374,4439.5949,0,1
1788252600,4377.15,4378,4372.71,4376.86,3239,4439.5949,0,1
1788252900,4376.84,4378.12,4370.2,4370.86,2955,4439.5949,0,1
1788253200,4370.85,4375.45,4366.54,4374.2,3302,4431.1035999999995,1,1
1788253500,4374.2,4375.21,4367.74,4369.96,3243,4431.1035999999995,0,1
1788253800,4369.97,4376.16,4369.27,4376.09,2986,4431.1035999999995,0,1
1788254100,4376.1,4378.18,4374.72,4376.31,2915,4431.1035999999995,0,1
1788254400,4376.47,4377.85,4374.44,4375.36,2739,4431.1035999999995,0,1
1788254700,4375.37,4375.37,4370.71,4372.98,2836,4431.1035999999995,0,1
1788255000,4372.95,4373.11,4366.76,4370.89,3034,4431.1035999999995,0,1
1788255300,4370.89,4371.25,4365.64,4368.11,2817,4431.1035999999995,0,1
1788255600,4368.12,4371.72,4366.1,4371.69,2598,4431.1035999999995,0,1
1788255900,4371.68,4373.68,4369.5,4369.5,2635,4431.1035999999995,0,1
1788256200,4369.55,4371.89,4368.77,4370.55,2335,4431.1035999999995,0,1
1788256500,4370.56,4373.38,4364.75,4364.75,2584,4431.1035999999995,0,1
1788256800,4364.76,4370.98,4364.31,4368.58,2618,4431.1035999999995,0,1
1788257100,4368.58,4374.77,4367.71,4373.13,2481,4431.1035999999995,0,1
1788257400,4373.13,4381.96,4373.13,4378.36,2534,4431.1035999999995,0,1
1788257700,4378.34,4383.35,4378.34,4381.09,2634,4431.1035999999995,0,1
1788258000,4381.09,4385.33,4380.42,4384.48,2610,4431.1035999999995,0,1
