time,open,high,low,close,px_eq_tol,px_eq_ph,px_eq_pl,px_eqh_new,px_eql_new,px_eqh_cnt,px_eql_cnt,px_eqh_0,px_eqh_1,px_eqh_2,px_eqh_3,px_eqh_4,px_eqh_5,px_eql_0,px_eql_1,px_eql_2,px_eql_3,px_eql_4,px_eql_5
1781713800,4365.23,4365.23,4355.18,4357.69,1.7913513453884349,,,,,8,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4305.95,4306.91,,
1781714700,4357.68,4359.66,4356.22,4359.54,1.7727243184806643,4366.49,,,,8,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4305.95,4306.91,,
1781715600,4359.55,4361.16,4355.46,4359.01,1.7657698321110502,,4355.18,,,8,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4305.95,4306.91,,
1781716500,4359,4364.04,4357.95,4361.3,1.76090443546883,,,,,8,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4305.95,4306.91,,
1781717400,4361.3,4382.33,4360.9,4376.48,1.8328363467594548,,,,,8,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4305.95,4306.91,,
1781718300,4376.48,4382.21,4374.21,4379.89,1.8361796198242657,,,,,8,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4305.95,4306.91,,
1781719200,4379.79,4379.79,4277.33,4284.31,2.3122560274277824,4382.33,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781720100,4284.32,4308.39,4283.29,4292.65,2.3915109068792284,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781721000,4292.59,4327.07,4269.91,4323.7,2.629480688741643,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781721900,4323.99,4332.27,4278.74,4286.27,2.844541074966813,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781722800,4286.22,4295.37,4260.6,4264.76,2.9615002534674746,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781723700,4264.75,4265.34,4226.59,4227.16,3.096020248398125,4332.27,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781724600,4227.1,4235.71,4219.12,4230.48,3.117049843430163,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781725500,4230.68,4246.95,4229.81,4235.76,3.1404088465615563,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781726400,4235.81,4260.13,4235.13,4257.59,3.202600669630325,,4219.12,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781727300,4257.58,4269.72,4254.18,4258.21,3.216248656237718,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781728200,4258.25,4265.49,4258.2,4260.06,3.1883736831129634,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781729100,4260.07,4262.4,4256.14,4257.49,3.1559062094507,4269.72,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781733600,4256.83,4268.13,4254.58,4265.67,3.1605380852616873,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781734500,4265.76,4271.42,4264.85,4266.99,3.130177323556452,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781735400,4267,4268.86,4263.54,4264.05,3.094173777085322,,4254.58,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781736300,4264.06,4270.91,4260.61,4266.82,3.0837903015436168,4271.42,,4271.42,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781737200,4266.81,4282.45,4264.27,4281.9,3.1130144955127412,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781738100,4281.92,4283.95,4275.61,4280.09,3.092454205602487,,4260.61,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781739000,4280.09,4282.75,4268.08,4276.2,3.1039551214904377,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781739900,4276.21,4279.49,4272.43,4278.03,3.0771760190606265,4283.95,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781740800,4278.05,4299.26,4276.61,4297.49,3.128882498679417,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781741700,4297.49,4301.27,4294.75,4300.63,3.0989048487058306,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781742600,4300.48,4311.68,4299.85,4311.02,3.0960767517317134,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781743500,4311.02,4315.33,4308.28,4308.56,3.06940521669708,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781744400,4308.57,4328.58,4307.1,4323.05,3.1154171123631365,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781745300,4323.06,4323.64,4315.25,4319.18,3.0950587701158754,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781746200,4319.24,4325.19,4317.1,4322.57,3.073607594713554,4328.58,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781747100,4322.56,4326.15,4317.3,4317.86,3.0563854428192805,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781748000,4317.87,4329.88,4316.43,4327.14,3.062507733962894,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781748900,4327.14,4329.72,4323.48,4324.44,3.0324575792836397,,,,,8,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781749800,4324.44,4325.46,4316.28,4316.52,3.0177084276979684,4329.88,,4329.88,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781750700,4316.52,4318.91,4310.49,4311,2.99945425914401,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781751600,4310.96,4316.42,4309.16,4311.71,2.975765173961131,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781752500,4311.71,4316.87,4310.78,4314.74,2.946699870481909,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781753400,4314.75,4322.65,4313.77,4319.02,2.932165873072267,,4309.16,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781754300,4319,4320.85,4316.79,4319.74,2.8938225556108232,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781755200,4319.75,4324.03,4314.76,4317.43,2.8822961044986046,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781756100,4317.43,4319.08,4311.7,4313.72,2.861550182408633,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781757000,4313.73,4318.34,4309.94,4310.07,2.846319178760463,4324.03,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781757900,4310.08,4317.32,4309.83,4315.86,2.826842795185253,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781758800,4315.83,4318.33,4312.37,4316.03,2.800105939281548,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781759700,4316.03,4323.3,4315.68,4323.21,2.7822038204959165,,4309.83,,4309.16,9,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4309.16,,,
1781760600,4323.21,4324.71,4309.63,4310.52,2.801959744085998,,,,,9,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4309.16,,,
1781761500,4310.55,4311.73,4301.29,4308.12,2.7981205492042758,,,,,9,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781762400,4308.12,4309.88,4296.29,4298.96,2.810108138220191,4324.71,,4324.71,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781763300,4298.95,4305.42,4296.5,4305.1,2.7985059754557877,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781764200,4305.08,4305.44,4299.2,4301.53,2.7737358559466707,,4296.29,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781765100,4301.53,4307.55,4301.22,4306.58,2.749911138827737,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781766000,4306.57,4309.2,4300.36,4307.16,2.7391129160511825,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781766900,4307.16,4309.48,4304,4307.78,2.7117306577301563,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781767800,4307.76,4307.76,4293.33,4297.72,2.7297460445755526,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781768700,4297.72,4298.8,4287.49,4288.67,2.7317011236840436,4309.48,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781769600,4288.68,4292.86,4284.14,4287.11,2.7206671012103594,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781770500,4287.11,4290.05,4284.06,4284.86,2.696203759186151,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781771400,4284.89,4289.81,4281.16,4281.7,2.6855296840024305,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781772300,4281.77,4281.77,4265.62,4266.73,2.7125690903223845,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781773200,4266.79,4269.42,4259.66,4267.77,2.7071177085159377,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781774100,4267.77,4273.22,4265.47,4266.35,2.691725354345619,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781775000,4266.35,4269.04,4263.46,4268.56,2.6657908472587066,,4259.66,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781775900,4268.57,4273.33,4267.34,4268.48,2.642425030313531,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781776800,4268.43,4270.02,4261.93,4268.13,2.630026529707261,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781777700,4268.14,4272.8,4263.71,4269.51,2.6228759991131163,4273.33,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781778600,4269.54,4270.89,4263.71,4264.34,2.6063184791308553,,4261.93,,4259.66,10,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4259.66,,,
1781779500,4264.34,4266.61,4254.92,4255.56,2.6126421095482364,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781780400,4255.71,4255.81,4240.7,4247.45,2.6359392673572746,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781781300,4247.44,4249.76,4243.72,4249.18,2.613420482010129,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781782200,4249.17,4250.23,4242,4243.5,2.6023020723699246,,4240.7,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781783100,4243.49,4246,4240.01,4242.04,2.580206030922525,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781784000,4242.05,4258.11,4240.5,4256.35,2.616651910304073,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781784900,4256.38,4269.21,4254.25,4255.25,2.639118872097992,,4240.01,,4240.01,10,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,,,
1781785800,4255.17,4258.55,4241.28,4243.17,2.672686494656034,,,,,10,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,,,
1781786700,4243.18,4248.08,4241.12,4246.68,2.6540327647629134,4269.21,,,,10,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,,,
1781787600,4246.68,4259.41,4245.08,4259.34,2.672602109467655,,,,,10,3,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,,,
1781788500,4259.32,4263.37,4252.85,4263.25,2.6717500672782997,,4241.12,,4240.01,10,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,4240.01,,
1781789400,4263.26,4276.74,4263.12,4264.38,2.6864150659327333,,,,,10,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,4240.01,,
1781790300,4264.42,4265.42,4250.64,4256.68,2.706586764614077,,,,,10,4,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,4240.01,4240.01,,
1781791200,4256.69,4257.84,4239.09,4241.69,2.7462050293217954,4276.74,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781792100,4241.67,4255.91,4237.15,4244.38,2.7850809287353604,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781793000,4244.38,4252.29,4241.3,4244.66,2.784329310160652,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781793900,4244.65,4254.46,4240.33,4252.39,2.7992927239574397,,4237.15,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781794800,4252.38,4254.75,4246.46,4246.71,2.7847568694782905,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781795700,4246.69,4249.45,4234.48,4235.74,2.803911732088726,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781796600,4235.71,4236.66,4224.05,4231.8,2.81088349744695,4254.75,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781797500,4231.8,4231.82,4223.17,4226.68,2.797915827498009,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781798400,4226.72,4233.31,4225.86,4227.42,2.7792075109480523,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781799300,4227.42,4228.61,4221.93,4225,2.7570233607290877,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781800200,4225.02,4229.37,4215.15,4221.91,2.772982893514507,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781801100,4221.9,4222.25,4214.06,4219.48,2.758473235644215,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781802000,4219.48,4228.59,4218.6,4227.96,2.75325377093133,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781802900,4227.94,4231.6,4225.79,4226.17,2.727238695512705,,4214.06,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781803800,4226.16,4230.29,4222.47,4229.83,2.7117939216024496,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781804700,4229.86,4233.11,4227.35,4230.36,2.6863580431703973,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781805600,4230.36,4233.21,4227.44,4228.4,2.6614808823069915,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781806500,4228.4,4229.87,4225.54,4226.37,2.6299012646608513,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781807400,4226.36,4226.37,4220.55,4224.9,2.6064032393676326,4233.21,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781808300,4224.87,4225.26,4218.29,4218.46,2.589125174580281,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781809200,4218.53,4219.04,4203.97,4207.48,2.612692671088674,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781810100,4207.48,4208.69,4202,4205.18,2.5938888176668984,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781811000,4205.17,4214.56,4201.6,4214.09,2.6068110413135606,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781811900,4214.09,4218.57,4213.34,4216.96,2.5808248204872872,,,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
1781812800,4217.02,4218.11,4215,4217.27,2.5447583240775398,,4201.6,,,10,2,5375.65,5223.15,5198.74,5191.74,4623.5,4534.68,4070.45,4170.27,,,,
